title,content,answer,solution,questionTypeCode,problemLevelCode,problemTypeCode,problemTypeDetailCode,metadata,createdDate,modifiedDate
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,학교에서 학생들에게 역사를 _____는 것은 매우 중요하다.,가르치다,새로운 개념을 학생들에게 전달하는 행위는 '가르치다'이므로 정답은 '가르치다'입니다.,QT02,PL02,PT01,PT0121,{'options': '가르치다 vs 가리키다'},2024-09-24T18:27:19.186132,2024-09-24T18:27:19.186132
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,선생님은 학생들에게 중요한 내용을 _____ 주셨다.,가르치다,선생님이 학생들에게 중요한 내용을 전달하는 것은 '가르치다'이므로 정답은 '가르치다'입니다.,QT02,PL02,PT01,PT0121,{'options': '가르치다 vs 가리키다'},2024-09-24T18:27:19.186132,2024-09-24T18:27:19.186132
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,선생님이 학생에게 새로운 내용을 _____ 주었다.,가르치다,선생님이 학생에게 새로운 내용을 설명하거나 이해할 수 있도록 돕는 것은 '가르치다'이므로 정답은 '가르치다'입니다.,QT02,PL02,PT01,PT0121,{'options': '가르치다 vs 가리키다'},2024-09-24T18:27:19.186132,2024-09-24T18:27:19.186132
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,선생님은 학생들에게 영어를 _____고 있다.,가르치다,학생들에게 새로운 개념을 알려주는 행위는 '가르치다'이므로 정답은 '가르치다'입니다.,QT02,PL02,PT01,PT0121,{'options': '가르치다 vs 가리키다'},2024-09-24T18:27:19.186132,2024-09-24T18:27:19.186132
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,그녀는 피아노를 _____기 시작한 지 3년이 되었다.,가르치다,학생들에게 새로운 내용을 알려주는 행동은 '가르치다'에 해당하므로 정답은 '가르치다'입니다.,QT02,PL02,PT01,PT0121,{'options': '가르치다 vs 가리키다'},2024-09-24T18:27:19.186132,2024-09-24T18:27:19.186132
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,그는 아이들에게 수영을 _____고 있다.,가르치다,학생들에게 새로운 내용을 전달하는 행위는 '가르치다'이므로 정답은 '가르치다'입니다.,QT02,PL02,PT01,PT0121,{'options': '가르치다 vs 가리키다'},2024-09-24T18:27:19.186132,2024-09-24T18:27:19.186132
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,그는 손가락으로 방향을 _____ 저에게 알려주었습니다.,가리키다,방향을 알려주는 행위는 '가리키다'로 표현되므로 정답은 '가리키다'입니다.,QT02,PL02,PT01,PT0121,{'options': '가르치다 vs 가리키다'},2024-09-24T18:27:19.186132,2024-09-24T18:27:19.186132
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,그는 길을 물어보며 지도를 _____ 했다.,가리키다,여기서 '가리키다'는 어떤 내용을 지시하거나 지목하는 의미이므로 정답은 '가리키다'입니다.,QT02,PL02,PT01,PT0121,{'options': '가르치다 vs 가리키다'},2024-09-24T18:27:19.186132,2024-09-24T18:27:19.186132
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,그 아이는 손가락으로 저 멀리 있는 건물을 _____,가리키다,손가락으로 어떤 대상을 지시하는 행동은 '가리키다'이므로 정답은 '가리키다'입니다.,QT02,PL02,PT01,PT0121,{'options': '가르치다 vs 가리키다'},2024-09-24T18:27:19.186132,2024-09-24T18:27:19.186132
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,지도에서 위치를 _____ 위해 빨간 펜으로 표시했다.,가리키다,어떤 방향을 나타내는 행동은 '가리키다'이므로 정답은 '가리키다'입니다.,QT02,PL02,PT01,PT0121,{'options': '가르치다 vs 가리키다'},2024-09-24T18:27:19.186132,2024-09-24T18:27:19.186132
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,그 선수가 목표로 하는 방향을 _____ 했다.,가리키다,목표를 특정 방향으로 지목하는 행위는 '가리키다'이므로 정답은 '가리키다'입니다.,QT02,PL02,PT01,PT0121,{'options': '가르치다 vs 가리키다'},2024-09-24T18:27:19.186132,2024-09-24T18:27:19.186132
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,선생님이 손가락으로  _______서 내용을 설명해 주셨다.,가리키다,무언가를 손가락으로 지시하는 것은 '가리키다'의 뜻이므로 정답은 '가리키다'입니다.,QT02,PL02,PT01,PT0121,{'options': '가르치다 vs 가리키다'},2024-09-24T18:27:19.186132,2024-09-24T18:27:19.186132
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,농부는 밭에 _____을 줘서 작물을 잘 기르고 있다.,거름,농부가 밭에 주는 것은 작물이 성장하는 데 필요한 '거름'이므로 정답은 '거름'입니다.,QT02,PL03,PT01,PT0121,{'options': '거름 vs 걸음'},2024-09-24T18:27:19.186132,2024-09-24T18:27:19.186132
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,나무 아래서 노래를 부르며 ____었다.,걸음,걸어가는 동작을 나타내는 것은 '걸음'이므로 정답은 '걸음'입니다.,QT02,PL03,PT01,PT0121,{'options': '거름 vs 걸음'},2024-09-24T18:27:19.186132,2024-09-24T18:27:19.186132
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,아빠와 함께 공원에서 _____을 느리게 걸었다.,걸음,사람이 걷는 동작을 나타내는 것은 '걸음'이므로 정답은 '걸음'입니다.,QT02,PL03,PT01,PT0121,{'options': '거름 vs 걸음'},2024-09-24T18:27:19.186132,2024-09-24T18:27:19.186132
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,정원 가꾸기를 위해 필요한 _____을 구입했다.,거름,정원 가꾸기를 위해 필요한 것은 주로 '거름'이므로 정답은 '거름'입니다.,QT02,PL03,PT01,PT0121,{'options': '거름 vs 걸음'},2024-09-24T18:27:19.186132,2024-09-24T18:27:19.186132
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,농부는 작물을 잘 자라게 하기 위해 _____을 뿌렸다.,거름,작물의 성장을 돕기 위해 뿌리는 것은 '거름'이므로 정답은 '거름'입니다.,QT02,PL03,PT01,PT0121,{'options': '거름 vs 걸음'},2024-09-24T18:27:19.186132,2024-09-24T18:27:19.186132
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,농부가 논에 _____을 주어 작물을 잘 자라게 하였다.,거름,논에 주는 것은 '거름'이므로 정답은 '거름'입니다.,QT02,PL03,PT01,PT0121,{'options': '거름 vs 걸음'},2024-09-24T18:27:19.186132,2024-09-24T18:27:19.186132
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,그는 연습을 하며 빠른 _____을 내기 위해 노력하고 있다.,걸음,사람이 걷는 속도를 나타내는 것은 '걸음'이므로 정답은 '걸음'입니다.,QT02,PL03,PT01,PT0121,{'options': '거름 vs 걸음'},2024-09-24T18:27:19.186132,2024-09-24T18:27:19.186132
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,아이들이 놀이터에서 즐겁게 _____을 뛰었다.,걸음,아이들이 놀이터에서 뛰는 것은 '걸음'이므로 정답은 '걸음'입니다.,QT02,PL03,PT01,PT0121,{'options': '거름 vs 걸음'},2024-09-24T18:27:19.186132,2024-09-24T18:27:19.186132
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,그는 한 발 한 발 힘차게 _____을 내디뎠다.,걸음,'걸음'은 걷는 동작을 나타내므로 정답은 '걸음'입니다.,QT02,PL03,PT01,PT0121,{'options': '거름 vs 걸음'},2024-09-24T18:27:19.187132,2024-09-24T18:27:19.187132
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,그는 한 발 한 발 조심스럽게 _____을 내딛었다.,걸음,조심스럽게 내딛는 행동은 '걸음'이므로 정답은 '걸음'입니다.,QT02,PL03,PT01,PT0121,{'options': '거름 vs 걸음'},2024-09-24T18:27:19.187132,2024-09-24T18:27:19.187132
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,산책을 하면서 _____을 맞춰서 걸었다.,걸음,"산책을 하면서 걷는 것은 '걸음'이며, 문맥상 적절한 단어는 '걸음'이므로 정답은 '걸음'입니다.",QT02,PL03,PT01,PT0121,{'options': '거름 vs 걸음'},2024-09-24T18:27:19.187132,2024-09-24T18:27:19.187132
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,그는 매일 아침 운동을 위해 빠른 _____으로 공원을 걸었다.,걸음,운동을 위해 빠르게 걷는 것은 '걸음'이므로 정답은 '걸음'입니다.,QT02,PL03,PT01,PT0121,{'options': '거름 vs 걸음'},2024-09-24T18:27:19.187132,2024-09-24T18:27:19.187132
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,달걀의 _____을 벗기고 요리를 했다.,껍데기,"달걀을 부화하기 전에 사용할 때, 그 외부를 보호하는 것은 '껍데기'이므로 정답은 '껍데기'입니다.",QT02,PL01,PT01,PT0121,{'options': '껍데기 vs 껍질'},2024-09-24T18:27:19.187132,2024-09-24T18:27:19.187132
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,달걀의 _____은 부화 과정에서 중요한 역할을 한다.,껍데기,달걀에 있는 단단한 층은 '껍데기'이므로 정답은 '껍데기'입니다.,QT02,PL01,PT01,PT0121,{'options': '껍데기 vs 껍질'},2024-09-24T18:27:19.187132,2024-09-24T18:27:19.187132
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,계란의 _____을 벗기면 달걀 흰자와 노른자를 볼 수 있다.,껍데기,계란에서 벗겨야 하는 부분은 '껍데기'이므로 정답은 '껍데기'입니다.,QT02,PL01,PT01,PT0121,{'options': '껍데기 vs 껍질'},2024-09-24T18:27:19.187132,2024-09-24T18:27:19.187132
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,조개의 _____을 벗기고 먹었다.,껍데기,껍데기는 딱딱한 것을 의미하므로 정답은 '껍데기'입니다.,QT02,PL01,PT01,PT0121,{'options': '껍데기 vs 껍질'},2024-09-24T18:27:19.187132,2024-09-24T18:27:19.187132
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,밤의 _____을 조심스럽게 까냈다.,껍데기,밤의 바깥 부분은 딱딱하므로 정답은 '껍데기'입니다.,QT02,PL01,PT01,PT0121,{'options': '껍데기 vs 껍질'},2024-09-24T18:27:19.187132,2024-09-24T18:27:19.187132
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,달걀의 _____을 까면 노른자와 흰자가 나온다.,껍데기,계란의 외부를 보호하는 부분은 '껍데기'이므로 정답은 '껍데기'입니다.,QT02,PL01,PT01,PT0121,{'options': '껍데기 vs 껍질'},2024-09-24T18:27:19.187132,2024-09-24T18:27:19.187132
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,귤의 _____을 벗기고 먹었다.,껍질,귤를 먹기 위해서는 '껍질'을 벗겨야 하므로 정답은 '껍질'입니다.,QT02,PL01,PT01,PT0121,{'options': '껍데기 vs 껍질'},2024-09-24T18:27:19.187132,2024-09-24T18:27:19.187132
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,사과의 _____을 벗겨서 샐러드를 만들었다.,껍질,"사과를 사용하여 샐러드를 만들 때, 벗기는 것은 '껍질'이므로 정답은 '껍질'입니다.",QT02,PL01,PT01,PT0121,{'options': '껍데기 vs 껍질'},2024-09-24T18:27:19.187132,2024-09-24T18:27:19.187132
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,과일을 먹으려면 _____을 벗겨야 한다.,껍질,과일을 먹기 위해서는 그 겉부분인 '껍질'을 벗겨야 하므로 정답은 '껍질'입니다.,QT02,PL01,PT01,PT0121,{'options': '껍데기 vs 껍질'},2024-09-24T18:27:19.187132,2024-09-24T18:27:19.187132
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,과일을 먹으면서 그 _____을 제거했다.,껍질,과일을 먹을 때 일반적으로 '껍질'을 제거하므로 정답은 '껍질'입니다.,QT02,PL01,PT01,PT0121,{'options': '껍데기 vs 껍질'},2024-09-24T18:27:19.187132,2024-09-24T18:27:19.187132
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,사과를 먹으면서 _____이 바닥에 떨어졌다.,껍질,사과를 먹고 남은 것은 일반적으로 '껍질'이므로 정답은 '껍질'입니다.,QT02,PL01,PT01,PT0121,{'options': '껍데기 vs 껍질'},2024-09-24T18:27:19.187132,2024-09-24T18:27:19.187132
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,과일을 먹을 때 _____이 있어야 맛있다.,껍질,과일을 먹기 위해서는 '껍질'을 벗겨야 하므로 정답은 '껍질'입니다.,QT02,PL01,PT01,PT0121,{'options': '껍데기 vs 껍질'},2024-09-24T18:27:19.187132,2024-09-24T18:27:19.187132
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,그 여자는 건강한 아기를 _____ .,낳다,'낳다'는 아기를 출산하는 동작을 의미하므로 문맥에 맞는 단어는 '낳다'입니다.,QT02,PL02,PT01,PT0121,{'options': '낳다 vs 낫다'},2024-09-24T18:27:19.187132,2024-09-24T18:27:19.187132
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,"한 쌍의 아기가 태어났고, 이를 _____ 기쁨을 느꼈다.",낳다,아기가 태어났다는 것은 '낳다'에 해당하므로 정답은 '낳다'입니다.,QT02,PL02,PT01,PT0121,{'options': '낳다 vs 낫다'},2024-09-24T18:27:19.187132,2024-09-24T18:27:19.187132
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,그녀는 아기를 _____ 기쁘게 생각했다.,낳다,아기를 '낳다'는 것은 출산을 의미하므로 정답은 '낳다'입니다.,QT02,PL02,PT01,PT0121,{'options': '낳다 vs 낫다'},2024-09-24T18:27:19.187132,2024-09-24T18:27:19.187132
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,사람이 태어나면 부모가 아기를 _____ 기쁨이 커진다.,낳다,사람이 태어나고 부모가 아기를 받는다는 의미에서 '낳다'가 적절합니다.,QT02,PL02,PT01,PT0121,{'options': '낳다 vs 낫다'},2024-09-24T18:27:19.187132,2024-09-24T18:27:19.187132
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,새로운 생명을 _____ 위해 엄마가 힘을 내고 있다.,낳다,새로운 생명을 만드는 행동은 '낳다'이므로 정답은 '낳다'입니다.,QT02,PL02,PT01,PT0121,{'options': '낳다 vs 낫다'},2024-09-24T18:27:19.187132,2024-09-24T18:27:19.187132
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,그는 첫 아이를 _____ 고요한 집으로 돌아왔다.,낳다,아이를 출산하는 것은 '낳다'의 의미이므로 정답은 '낳다'입니다.,QT02,PL02,PT01,PT0121,{'options': '낳다 vs 낫다'},2024-09-24T18:27:19.187132,2024-09-24T18:27:19.187132
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,그는 병을 앓고 있지만 이제는 많이 _____.,낫다,병이 나았다라는 의미로 쓰이는 말이므로 정답은 '낫다'입니다.,QT02,PL02,PT01,PT0121,{'options': '낳다 vs 낫다'},2024-09-24T18:27:19.187132,2024-09-24T18:27:19.187132
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,이번 시험에서 내가 이전보다 성적이 조금 더 _____다.,낫다,성적이 이전보다 좋아졌다는 것은 '낫다'의 의미이므로 정답은 '낫다'입니다.,QT02,PL02,PT01,PT0121,{'options': '낳다 vs 낫다'},2024-09-24T18:27:19.188130,2024-09-24T18:27:19.188130
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,감기에 걸렸을 때에는 충분한 휴식이 _____ 좋다.,낫다,감기가 나아지는 데에는 충분한 휴식이 중요하므로 정답은 '낫다'입니다.,QT02,PL02,PT01,PT0121,{'options': '낳다 vs 낫다'},2024-09-24T18:27:19.188130,2024-09-24T18:27:19.188130
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,아픈 병이 다 나으면 다시 건강하게 _____ 수 있다.,낫다,'낫다'는 병이 치유되거나 회복되는 의미이므로 정답은 '낫다'입니다.,QT02,PL02,PT01,PT0121,{'options': '낳다 vs 낫다'},2024-09-24T18:27:19.188130,2024-09-24T18:27:19.188130
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,어제 병원에서 의사 선생님이 나를 _____ 그렇게 말했습니다.,낫다,병이 나아지는 것을 의미하기 때문에 정답은 '낫다'입니다.,QT02,PL02,PT01,PT0121,{'options': '낳다 vs 낫다'},2024-09-24T18:27:19.188130,2024-09-24T18:27:19.188130
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,그는 아픈 친구를 위해 항상 ____ 기도했다.,낫다,"친구가 아프기 때문에 그가 기도하는 것은 '낫다'라는 의미로, 친구가 빨리 나아지기를 바라는 것이므로 정답은 '낫다'입니다.",QT02,PL02,PT01,PT0121,{'options': '낳다 vs 낫다'},2024-09-24T18:27:19.188130,2024-09-24T18:27:19.188130
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,문이 갑자기 _____ 소리가 났다.,닫히다,문이 소리와 함께 수렴되는 행동은 '닫히다'이므로 정답은 '닫히다'입니다.,QT02,PL04,PT01,PT0121,{'options': '닫히다 vs 다치다'},2024-09-24T18:27:19.188130,2024-09-24T18:27:19.188130
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,문이 세게 바람에 _____ 멈췄다.,닫히다,문이 바람에 움직여 멈춘 상황을 표현하는 말은 '닫히다'이므로 정답은 '닫히다'입니다.,QT02,PL04,PT01,PT0121,{'options': '닫히다 vs 다치다'},2024-09-24T18:27:19.188130,2024-09-24T18:27:19.188130
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,창문이 바람에 _____ 갑자기 소리가 났다.,닫히다,창문이 바람에 소리와 함께 닫히는 상황을 설명하므로 정답은 '닫히다'입니다.,QT02,PL04,PT01,PT0121,{'options': '닫히다 vs 다치다'},2024-09-24T18:27:19.188130,2024-09-24T18:27:19.188130
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,자동문이 감지 센서에 반응하여 저절로 _____,닫히다,'닫히다'는 문이 자동으로 닫히는 과정을 설명하는 표현이므로 정답은 '닫히다'입니다.,QT02,PL04,PT01,PT0121,{'options': '닫히다 vs 다치다'},2024-09-24T18:27:19.188130,2024-09-24T18:27:19.188130
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,문이 너무 세게 ____는지 다시는 열릴 수가 없었다.,닫히다,문맥상 '닫히다'는 문이 닫힌 상태를 의미하므로 '열릴'이 적절한 단어입니다.,QT02,PL04,PT01,PT0121,{'options': '닫히다 vs 다치다'},2024-09-24T18:27:19.188130,2024-09-24T18:27:19.188130
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,회의가 끝난 후 문이 조용히 _____았다.,닫히다,'닫히다'는 문이 닫힌 상태를 나타내는 말이므로 정답은 '닫히다'입니다.,QT02,PL04,PT01,PT0121,{'options': '닫히다 vs 다치다'},2024-09-24T18:27:19.188130,2024-09-24T18:27:19.188130
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,운동장에 있을 때 친구와 뛰다가 _____.,다치다,운동 중에 친구와 뛰다가 부상을 당하는 것은 '다치다'라는 표현이므로 정답은 '다치다'입니다.,QT02,PL04,PT01,PT0121,{'options': '닫히다 vs 다치다'},2024-09-24T18:27:19.188130,2024-09-24T18:27:19.188130
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,놀이기구를 타다가 친구가 _____.,다치다,놀이기구를 타다가 친구가 다치는 상황을 나타내므로 정답은 '다쳤다'입니다.,QT02,PL04,PT01,PT0121,{'options': '닫히다 vs 다치다'},2024-09-24T18:27:19.188130,2024-09-24T18:27:19.188130
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,그녀는 길에서 넘어져서 무릎이 _____았다.,다치다,넘어지는 상황에서 아이의 안전을 걱정하는 표현은 '다치지 않도록'이므로 정답은 '다치지 않도록'입니다.,QT02,PL04,PT01,PT0121,{'options': '닫히다 vs 다치다'},2024-09-24T18:27:19.188130,2024-09-24T18:27:19.188130
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,운동을 하다가 넘어져서 친구가 _____.,다치다,운동 중 넘어지는 상황에서 발생하는 것은 '다치다'이므로 정답은 '다쳤'입니다.,QT02,PL04,PT01,PT0121,{'options': '닫히다 vs 다치다'},2024-09-24T18:27:19.188130,2024-09-24T18:27:19.188130
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,운동 중에 발을 잘못 디뎌서 가벼운 _____을 입었다.,다치다,운동 중에 발을 잘못 디디는 상황은 사람이나 동물이 상처를 입는 것을 의미하므로 정답은 '다치다'입니다.,QT02,PL04,PT01,PT0121,{'options': '닫히다 vs 다치다'},2024-09-24T18:27:19.188130,2024-09-24T18:27:19.188130
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,그의 노래는 언제 ____도 기분 좋은 느낌이 든다.,들리다,노래를 듣는 과정에서 느끼는 감정은 '들리다'와 관련이 있으므로 정답은 '들리다'입니다.,QT02,PL03,PT01,PT0121,{'options': '들리다 vs 들르다'},2024-09-24T18:27:19.188130,2024-09-24T18:27:19.188130
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,노래가 멀리서 _____ 수 있었다.,들리다,소리가 멀리서 들려오는 경우에는 '들리다'를 사용하므로 정답은 '들리다'입니다.,QT02,PL03,PT01,PT0121,{'options': '들리다 vs 들르다'},2024-09-24T18:27:19.188130,2024-09-24T18:27:19.188130
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,전화를 걸었지만 상대방의 목소리가 잘 _____ 않아서 대화하기 어려웠다.,들리다,상대방의 목소리가 잘 들리지 않는 상황에서는 '들리다'가 맞으므로 정답은 '들리지'입니다.,QT02,PL03,PT01,PT0121,{'options': '들리다 vs 들르다'},2024-09-24T18:27:19.188130,2024-09-24T18:27:19.188130
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,그의 목소리가 멀리 _____ 수 있었다.,들리다,'들리다'는 소리가 귀에 도달하여 감지되는 것을 의미하므로 정답은 '들리다'입니다.,QT02,PL03,PT01,PT0121,{'options': '들리다 vs 들르다'},2024-09-24T18:27:19.188130,2024-09-24T18:27:19.188130
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,하늘에서 _____ 소리에 모두가 귀를 기울였다. 그 소리가 너무 아름다워 감탄했다.,들리다,소리가 들리는 상황을 표현하고 있으므로 '들리다'가 맞습니다.,QT02,PL03,PT01,PT0121,{'options': '들리다 vs 들르다'},2024-09-24T18:27:19.189130,2024-09-24T18:27:19.189130
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,친구 집에 가기 전에 잠깐 시장에 _____.,들르다,누군가의 집에 가기 전에 잠깐 다른 곳에 가는 것은 '들르다'의 의미이므로 정답은 '들르다'입니다.,QT02,PL03,PT01,PT0121,{'options': '들리다 vs 들르다'},2024-09-24T18:27:19.189130,2024-09-24T18:27:19.189130
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,친구를 만나기 위해 카페에 _____ 갔다.,들르다,카페에 잠시 가는 것을 표현하는 것은 '들르다'이므로 정답은 '들르다'입니다.,QT02,PL03,PT01,PT0121,{'options': '들리다 vs 들르다'},2024-09-24T18:27:19.189130,2024-09-24T18:27:19.189130
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,나는 친구 집에 가기 전에 잠깐 가게에 _____ 다.,들르다,'들르다'는 특정한 장소에 잠깐 방문한다는 의미이므로 정답은 '들르다'입니다.,QT02,PL03,PT01,PT0121,{'options': '들리다 vs 들르다'},2024-09-24T18:27:19.189130,2024-09-24T18:27:19.189130
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,저녁 먹기 전에 서점을 _____려고 해요.,들르다,'들르다'는 잠깐 들리거나 방문하는 뜻이므로 문맥에 맞는 정답은 '들르다'입니다.,QT02,PL03,PT01,PT0121,{'options': '들리다 vs 들르다'},2024-09-24T18:27:19.189130,2024-09-24T18:27:19.189130
다음 문장에서 문맥상 빈칸에 들어갈 적절한 단어를 적으세요,나는 친구 집에 가기 전에 가게에 _____ 한 후 갔다.,들르다,"'들르다'는 잠깐 방문하는 의미로, 문맥상 가게에 잠깐 들리는 상황이므로 정답은 '들르다'입니다.",QT02,PL03,PT01,PT0121,{'options': '들리다 vs 들르다'},2024-09-24T18:27:19.189130,2024-09-24T18:27:19.189130
